"Sex","Age","Year","Principal","Low","High"
"M",84,2027,6416.615,5959.902,6902.246
"M",85,2027,7200.073,6689.653,7742.486
"M",86,2027,8068.636,7499.178,8673.39
"M",87,2027,9028.718,8394.624,9701.624
"M",88,2027,10089.47,9384.737,10836.73
"M",89,2027,11259.95,10478.28,12088.05
"M",90,2027,12562.44,11696.42,13478.97
"M",91,2027,14009.72,13051.56,15022.27
"M",92,2027,15614.75,14556.38,16730.31
"M",93,2027,17398.98,16231.53,18624.5
"M",94,2027,19377.98,18092.42,20720.03
"M",95,2027,21559.76,20147.46,23023.8
"M",96,2027,23938.05,22391.66,25527.55
"M",97,2027,26548.62,24859.83,28267.22
"M",98,2027,29328.63,27493.45,31174.97
"M",99,2027,32178.95,30199.55,34144.91
"M",100,2027,35110.89,32988.63,37187.38
"M",101,2027,38108.39,35844.06,40283.34
"M",102,2027,41140.32,38735.35,43397.84
"M",103,2027,44176.12,41632.88,46496.71
"M",104,2027,47191.75,44513.1,49558.67
"M",105,2027,50174.93,47363.79,52582.29
"M",106,2027,53117.77,50176.97,55560.33
"M",107,2027,56016.79,52948.9,58476.43
"M",108,2027,58865.62,55673.12,61315.53
"M",109,2027,61652.55,58338.95,64064.37
"M",110,2027,64365.98,60936.82,66711.06
"M",111,2027,66995.69,63457.59,69245.47
"M",112,2027,69533.06,65892.66,71659.35
"M",113,2027,71963.84,68235.05,73946.38
"M",114,2027,74267.21,70479.73,76102.48
"M",115,2027,76430.26,72616.15,78125.67
"M",116,2027,78449.68,74627.32,80016.35
"M",117,2027,80325.35,76505.19,81777.83
"M",118,2027,82058.98,78250.74,83415.09
"M",119,2027,83652.6,79865.29,84933.22
"M",120,2027,85108.85,81350.82,86337.72
"M",121,2027,86430.26,82709.21,87633.81
"M",122,2027,87626.96,83942.26,88826.42
"M",123,2027,88718.43,85052.38,89920.88
"M",124,2027,89717.89,86050.18,90922.82
"M",125,2027,1e+05,1e+05,1e+05
"F",-1,2028,222.9401,205.0313,242.2232
"F",0,2028,49.43674,45.4654,53.71295
"F",1,2028,15.94658,14.66505,17.32668
"F",2,2028,9.949757,9.149141,10.81203
"F",3,2028,7.417769,6.81983,8.061838
"F",4,2028,6.247126,5.742874,6.790335
"F",5,2028,5.569258,5.119483,6.0538
"F",6,2028,5.088561,4.677648,5.531235
"F",7,2028,4.769533,4.384552,5.184257
"F",8,2028,4.59069,4.22033,4.989648
"F",9,2028,4.575194,4.206193,4.972681
"F",10,2028,4.753747,4.370336,5.166755
"F",11,2028,5.162483,4.746002,5.611123
"F",12,2028,5.881664,5.407002,6.392989
"F",13,2028,6.890754,6.334498,7.489989
"F",14,2028,8.11741,7.462059,8.8234
"F",15,2028,9.428537,8.667429,10.24845
"F",16,2028,10.73106,9.865099,11.66391
"F",17,2028,12.05954,11.08686,13.10732
"F",18,2028,13.45739,12.37261,14.62585
"F",19,2028,14.70809,13.52326,15.98425
"F",20,2028,15.51992,14.27056,16.86553
"F",21,2028,15.99777,14.71088,17.38373
"F",22,2028,16.38404,15.06713,17.80225
"F",23,2028,16.83736,15.48522,18.29342
"F",24,2028,17.58762,16.17637,19.10723
"F",25,2028,18.82022,17.31122,20.44499
"F",26,2028,20.51749,18.87381,22.28717
"F",27,2028,22.61202,20.80206,24.5606
"F",28,2028,25.01765,23.01669,27.17174
"F",29,2028,27.60855,25.4018,29.98405
"F",30,2028,30.22797,27.81294,32.8276
"F",31,2028,32.84659,30.22296,35.6707
"F",32,2028,35.52862,32.69089,38.58318
"F",33,2028,38.39826,35.33118,41.6997
"F",34,2028,41.60689,38.28331,45.18445
"F",35,2028,45.33806,41.71642,49.23644
"F",36,2028,49.69279,45.72363,53.96521
"F",37,2028,54.57799,50.21905,59.26991
"F",38,2028,59.84919,55.06934,64.99417
"F",39,2028,65.33782,60.11886,70.9555
"F",40,2028,71.1458,65.46165,77.26428
"F",41,2028,77.02077,70.86448,83.64767
"F",42,2028,82.71102,76.09461,89.83361
"F",43,2028,88.6218,81.5261,96.26084
"F",44,2028,95.15919,87.53389,103.3688
"F",45,2028,102.7143,94.47845,111.5817
"F",46,2028,111.6709,102.7136,121.3152
"F",47,2028,122.1027,112.3072,132.6496
"F",48,2028,134.0842,123.3281,145.6652
"F",49,2028,147.9435,136.0798,160.7166
"F",50,2028,163.7242,150.6032,177.8503
"F",51,2028,180.1043,165.6786,195.6343
"F",52,2028,197.6688,181.8426,214.7059
"F",53,2028,217.6831,200.2611,236.4374
"F",54,2028,240.1666,220.952,260.8498
"F",55,2028,264.6799,243.5091,287.4682
"F",56,2028,290.4166,267.1916,315.4153
"F",57,2028,318.0306,292.6063,345.3955
"F",58,2028,348.0042,320.1949,377.935
"F",59,2028,380.206,349.8332,412.8946
"F",60,2028,414.7052,381.5843,450.3503
"F",61,2028,451.625,415.5606,490.4366
"F",62,2028,491.3394,452.107,533.559
"F",63,2028,534.3639,491.698,580.277
"F",64,2028,581.4452,535.0209,631.4011
"F",65,2028,633.8461,583.2384,688.3018
"F",66,2028,692.6503,637.3488,752.1543
"F",67,2028,764.6453,706.0621,827.4612
"F",68,2028,845.0511,782.7562,911.6198
"F",69,2028,929.446,860.9379,1002.65
"F",70,2028,1015.963,937.8698,1099.711
"F",71,2028,1112.232,1023.512,1207.668
"F",72,2028,1228.48,1130.517,1333.85
"F",73,2028,1359.367,1250.998,1475.917
"F",74,2028,1506.832,1386.745,1635.975
"F",75,2028,1674.791,1541.357,1818.272
"F",76,2028,1868.121,1719.331,2028.092
"F",77,2028,2092.411,1925.833,2271.479
"F",78,2028,2351.372,2164.312,2552.422
"F",79,2028,2649.839,2439.245,2876.132
"F",80,2028,2993.634,2756.034,3248.878
"F",81,2028,3385.278,3117.057,3673.325
"F",82,2028,3831.192,3528.288,4156.364
"F",83,2028,4342.456,3999.991,4709.941
"F",84,2028,4927.867,4540.369,5343.473
"F",85,2028,5594.915,5156.443,6064.927
"F",86,2028,6351.192,5855.344,6882.369
"F",87,2028,7205.38,6645.256,7804.983
"F",88,2028,8166.413,7534.659,8842.146
"F",89,2028,9243.704,8532.513,10003.71
"F",90,2028,10445.58,9646.85,11298.26
"F",91,2028,11786.22,10891.26,12740.24
"F",92,2028,13279.8,12279.36,14343.58
"F",93,2028,14925.21,13810.74,16105.68
"F",94,2028,16712.99,15477.24,18015.17
"F",95,2028,18626.59,17264.09,20053.06
"F",96,2028,20643.73,19151.04,22194.42
"F",97,2028,22761.09,21135.38,24434.74
"F",98,2028,24981.45,23220.1,26776.09
"F",99,2028,27303.14,25404.11,29215.65
"F",100,2028,29740.57,27700.82,31767.06
"F",101,2028,32301.71,30116.98,34436.14
"F",102,2028,35734.23,33361.12,38002.92
"F",103,2028,39402.63,36832.71,41795.76
"F",104,2028,42505.34,39772.29,44971.23
"F",105,2028,45619.71,42725.68,48139.39
"F",106,2028,48709.13,45657.97,51273.5
"F",107,2028,51761.55,48557.43,54361.95
"F",108,2028,54791.99,51437.89,57407.13
"F",109,2028,57787.98,54288.07,60388.36
"F",110,2028,60731.06,57091.87,63286.4
"F",111,2028,63604.47,59833.93,66084.21
"F",112,2028,66393.58,62499.91,68767.34
"F",113,2028,69086.12,65077.63,71324.03
"F",114,2028,71664.52,67557.24,73745.32
"F",115,2028,74104.6,69931.25,76024.99
"F",116,2028,76391.02,72186.67,78159.41
"F",117,2028,78518.85,74303.86,80147.64
"F",118,2028,80486.32,76272.47,81991.58
"F",119,2028,82293.79,78091.92,83695.06
"F",120,2028,83944.55,79764.56,85264.53
"F",121,2028,85444.4,81295.34,86708.75
"F",122,2028,86797.84,82687.95,88034.94
"F",123,2028,88016.43,83944.98,89248.97
"F",124,2028,89121.63,85069.72,90357.17
"F",125,2028,1e+05,1e+05,1e+05
"M",-1,2028,278.6706,256.297,302.7596
"M",0,2028,60.84441,55.95884,66.10471
"M",1,2028,18.08579,16.632,19.6514
"M",2,2028,10.83104,9.958407,11.77096
"M",3,2028,7.977234,7.332621,8.671703
"M",4,2028,6.730393,6.185285,7.31776
"M",5,2028,6.018871,5.530873,6.544742
"M",6,2028,5.463657,5.020626,5.941076
"M",7,2028,5.03876,4.630353,5.478853
"M",8,2028,4.733892,4.350397,5.147126
"M",9,2028,4.632163,4.256995,5.036416
"M",10,2028,4.873419,4.478605,5.29885
"M",11,2028,5.507508,5.061021,5.988643
"M",12,2028,6.56098,6.0286,7.134713
"M",13,2028,8.106584,7.448135,8.81623
"M",14,2028,10.23673,9.40451,11.13372
"M",15,2028,13.02703,11.9672,14.1694
"M",16,2028,16.41903,15.08257,17.85963
"M",17,2028,20.256,18.60674,22.0338
"M",18,2028,24.19694,22.22666,26.32079
"M",19,2028,27.63914,25.38889,30.06475
"M",20,2028,30.03477,27.59032,32.66964
"M",21,2028,31.31096,28.76397,34.05625
"M",22,2028,31.84212,29.25364,34.63199
"M",23,2028,32.13428,29.52406,34.94741
"M",24,2028,32.69857,30.04486,35.55839
"M",25,2028,33.89545,31.14716,36.857
"M",26,2028,35.80514,32.90447,38.93069
"M",27,2028,38.39677,35.28863,41.74566
"M",28,2028,41.60058,38.23594,45.22562
"M",29,2028,45.2567,41.59983,49.1963
"M",30,2028,49.24284,45.26818,53.52446
"M",31,2028,53.72378,49.39356,58.38792
"M",32,2028,58.80044,54.06888,63.89623
"M",33,2028,64.48781,59.30706,70.0667
"M",34,2028,71.27676,65.56106,77.43086
"M",35,2028,79.26298,72.91897,86.0926
"M",36,2028,88.1057,81.06562,95.68371
"M",37,2028,97.70901,89.91248,106.1004
"M",38,2028,107.691,99.10714,116.9291
"M",39,2028,117.6383,108.2677,127.7225
"M",40,2028,127.3461,117.2049,138.2593
"M",41,2028,136.7061,125.8183,148.4228
"M",42,2028,145.7235,134.1122,158.219
"M",43,2028,154.3924,142.0812,167.6419
"M",44,2028,162.7173,149.729,176.6964
"M",45,2028,170.8329,157.1798,185.529
"M",46,2028,179.3641,165.01,194.8161
"M",47,2028,188.8471,173.7145,205.1385
"M",48,2028,200.0079,183.9629,217.283
"M",49,2028,213.795,196.6306,232.2761
"M",50,2028,231.3178,212.741,251.3199
"M",51,2028,253.3735,233.0293,275.2782
"M",52,2028,278.9916,256.5992,303.1005
"M",53,2028,307.5955,282.917,334.1647
"M",54,2028,339.6432,312.4041,368.9677
"M",55,2028,374.5309,344.5022,406.8575
"M",56,2028,412.1639,379.1255,447.7293
"M",57,2028,453.4493,417.1119,492.5643
"M",58,2028,498.3684,458.4463,541.3401
"M",59,2028,546.4891,502.7308,593.5877
"M",60,2028,597.4527,549.6307,648.9226
"M",61,2028,651.28,599.1639,707.3687
"M",62,2028,708.595,651.9039,769.6045
"M",63,2028,770.237,708.6207,836.5439
"M",64,2028,837.2252,770.2501,909.2957
"M",65,2028,911.4155,838.5002,989.8749
"M",66,2028,995.3118,915.6778,1080.997
"M",67,2028,1100.131,1015.658,1190.705
"M",68,2028,1217.336,1127.392,1313.447
"M",69,2028,1337.73,1238.915,1443.311
"M",70,2028,1459.348,1346.968,1579.853
"M",71,2028,1593.825,1466.499,1730.769
"M",72,2028,1753.432,1613.456,1903.961
"M",73,2028,1928.327,1774.501,2093.73
"M",74,2028,2120.675,1951.615,2302.431
"M",75,2028,2336.269,2150.136,2536.35
"M",76,2028,2583.22,2377.541,2804.274
"M",77,2028,2864.813,2636.879,3109.735
"M",78,2028,3184.574,2931.448,3456.501
"M",79,2028,3550.166,3268.358,3852.819
"M",80,2028,3969.743,3655.173,4307.466
"M",81,2028,4450.343,4098.458,4827.977
"M",82,2028,4997.714,4603.599,5420.474
"M",83,2028,5613.805,5172.468,6086.972
"M",84,2028,6302.096,5808.382,6831.107
"M",85,2028,7074.345,6522.314,7665.454
"M",86,2028,7930.767,7314.595,8590.082
"M",87,2028,8876.619,8190.258,9610.455
"M",88,2028,9919.829,9156.854,10734.86
"M",89,2028,11065.33,10219.23,11968.29
"M",90,2028,12330.35,11393.67,13328.91
"M",91,2028,13730.3,12694.97,14832.36
"M",92,2028,15282.4,14139.69,16495.66
"M",93,2028,17008.47,15748.71,18340.77
"M",94,2028,18924.77,17538,20383.69
"M",95,2028,21043.52,19519.93,22635.79
"M",96,2028,23366.38,21697.07,25097.03
"M",97,2028,25934.99,24109.71,27809.62
"M",98,2028,28692.9,26705.9,30711.77
"M",99,2028,31542.69,29395.12,33698.55
"M",100,2028,34488.44,32181.06,36772.54
"M",101,2028,37510.03,35043.5,39910.19
"M",102,2028,40575.92,37951.86,43075.85
"M",103,2028,43654.17,40875.4,46233.63
"M",104,2028,46713.22,43783.47,49348.34
"M",105,2028,49732.62,46656.05,52403.07
"M",106,2028,52701.78,49482.49,55399.46
"M",107,2028,55614.97,52256.8,58332.66
"M",108,2028,58470.98,54977.48,61187.52
"M",109,2028,61264.43,57639.91,63950.65
"M",110,2028,63984.11,60234.92,66610.61
"M",111,2028,66620.05,62753.59,69157.53
"M",112,2028,69163.84,65187.5,71583.4
"M",113,2028,71608.74,67529.84,73882.13
"M",114,2028,73941.86,69775.36,76049.54
"M",115,2028,76143.11,71920.76,78083.54
"M",116,2028,78200.79,73956.54,79983.99
"M",117,2028,80113.18,75866.07,81752.82
"M",118,2028,81881.38,77641.89,83394.58
"M",119,2028,83508.07,79285.88,84915.14
"M",120,2028,84996.14,80800.18,86320.39
"M",121,2028,86348.91,82187.38,87616.42
"M",122,2028,87569.5,83449.95,88808.97
"M",123,2028,88669.04,84590.17,89903.39
"M",124,2028,89668.4,85610.79,90905.31
"M",125,2028,1e+05,1e+05,1e+05
"F",-1,2029,219.3742,200.0642,240.3427
"F",0,2029,48.65084,44.36833,53.30131
"F",1,2029,15.69674,14.31446,17.19799
"F",2,2029,9.787761,8.924801,10.72509
"F",3,2029,7.290496,6.646627,7.989952
"F",4,2029,6.135788,5.593205,6.725275
"F",5,2029,5.468546,4.984723,5.994216
"F",6,2029,4.996795,4.554751,5.477069
"F",7,2029,4.684567,4.270319,5.134627
"F",8,2029,4.510049,4.111422,4.943119
"F",9,2029,4.495492,4.098263,4.927035
"F",10,2029,4.670883,4.258148,5.119271
"F",11,2029,5.07185,4.623577,5.558855
"F",12,2029,5.777404,5.266607,6.332351
"F",13,2029,6.767611,6.169103,7.417862
"F",14,2029,7.971879,7.266797,8.737927
"F",15,2029,9.260053,8.441133,10.14977
"F",16,2029,10.54105,9.609137,11.55349
"F",17,2029,11.84892,10.80187,12.9864
"F",18,2029,13.22633,12.05823,14.49526
"F",19,2029,14.46028,13.18401,15.84667
"F",20,2029,15.26369,13.91738,16.72607
"F",21,2029,15.73944,14.35213,17.24627
"F",22,2029,16.12596,14.70565,17.66852
"F",23,2029,16.57958,15.12056,18.16409
"F",24,2029,17.32547,15.80199,18.97987
"F",25,2029,18.54683,16.91713,20.31646
"F",26,2029,20.22811,18.45213,22.15647
"F",27,2029,22.30245,20.34591,24.42673
"F",28,2029,24.68471,22.52076,27.03402
"F",29,2029,27.25001,24.86267,29.84172
"F",30,2029,29.84201,27.2287,32.67893
"F",31,2029,32.43087,29.59148,35.51314
"F",32,2029,35.07955,32.0084,38.4134
"F",33,2029,37.91174,34.59248,41.51492
"F",34,2029,41.07805,37.48136,44.98241
"F",35,2029,44.76137,40.84217,49.01582
"F",36,2029,49.06232,44.76689,53.72514
"F",37,2029,53.8876,49.17016,59.00847
"F",38,2029,59.09184,53.91888,64.70715
"F",39,2029,64.50541,58.85777,70.63605
"F",40,2029,70.23048,64.08029,76.90674
"F",41,2029,76.01155,69.35227,83.24068
"F",42,2029,81.59301,74.43931,89.35932
"F",43,2029,87.38229,79.71438,95.70742
"F",44,2029,93.78833,85.55195,102.7312
"F",45,2029,101.2006,92.30802,110.8564
"F",46,2029,110.0027,100.3333,120.5021
"F",47,2029,120.2667,109.6936,131.7475
"F",48,2029,132.0682,120.4583,144.6747
"F",49,2029,145.7402,132.9327,159.6466
"F",50,2029,161.3303,147.1611,176.7143
"F",51,2029,177.514,161.9317,194.4314
"F",52,2029,194.8575,177.7594,213.4199
"F",53,2029,214.618,195.7927,235.0546
"F",54,2029,236.8154,216.0502,259.357
"F",55,2029,261.0028,238.1219,285.8404
"F",56,2029,286.3825,261.2812,313.6296
"F",57,2029,313.6134,286.1345,343.4403
"F",58,2029,343.1715,313.1139,375.7959
"F",59,2029,374.9269,342.0979,410.5581
"F",60,2029,408.9481,373.1482,447.8023
"F",61,2029,445.3566,406.375,487.6625
"F",62,2029,484.5211,442.1154,530.5416
"F",63,2029,526.9502,480.8336,576.9962
"F",64,2029,573.3803,523.2019,627.8321
"F",65,2029,625.0568,570.3575,684.4124
"F",66,2029,683.0484,623.2767,747.9055
"F",67,2029,754.0494,690.4784,822.7889
"F",68,2029,833.3459,765.4865,906.4744
"F",69,2029,916.5774,841.951,996.994
"F",70,2029,1001.952,917.2401,1093.564
"F",71,2029,1097.126,1001.215,1201.163
"F",72,2029,1212.185,1106.253,1327.083
"F",73,2029,1341.68,1224.471,1468.797
"F",74,2029,1487.387,1357.492,1628.246
"F",75,2029,1653.102,1508.78,1809.587
"F",76,2029,1843.611,1682.712,2018.047
"F",77,2029,2064.43,1884.342,2259.636
"F",78,2029,2319.202,2117.032,2538.302
"F",79,2029,2612.687,2385.153,2859.214
"F",80,2029,2950.651,2694.015,3228.63
"F",81,2029,3335.647,3046.008,3649.266
"F",82,2029,3774.013,3446.982,4127.977
"F",83,2029,4276.813,3907.11,4676.779
"F",84,2029,4852.996,4434.672,5305.321
"F",85,2029,5509.978,5036.575,6021.549
"F",86,2029,6255.036,5719.608,6833.233
"F",87,2029,7096.443,6491.522,7749.175
"F",88,2029,8042.725,7360.366,8778.368
"F",89,2029,9102.535,8334.338,9929.902
"F",90,2029,10280.1,9417.615,11208.01
"F",91,2029,11584.86,10619.28,12622.12
"F",92,2029,13033.49,11955.2,14188.95
"F",93,2029,14628.76,13428.55,15910.1
"F",94,2029,16361.94,15031.92,17774.85
"F",95,2029,18218.02,16752.11,19765.74
"F",96,2029,20179.28,18573.32,21862.49
"F",97,2029,22249.84,20499.86,24068.41
"F",98,2029,24438.59,22540.53,26391.95
"F",99,2029,26747.91,24698.2,28834.39
"F",100,2029,29190.81,26985.02,31407.75
"F",101,2029,31767.97,29400.99,34110.05
"F",102,2029,35215.63,32639.79,37713.36
"F",103,2029,38906.47,36112.51,41550.58
"F",104,2029,42045.59,39070.6,44780.51
"F",105,2029,45194.6,42041.58,47993.93
"F",106,2029,48308.84,44983.08,51148.24
"F",107,2029,51374.86,47881.96,54242.49
"F",108,2029,54407,50751.2,57292.97
"F",109,2029,57399.31,53585.78,60280.02
"F",110,2029,60340.29,56376.35,63184.7
"F",111,2029,63213.15,59107.53,65989.89
"F",112,2029,66003.17,61764.9,68681.05
"F",113,2029,68697.98,64336.19,71246.34
"F",114,2029,71287.68,66811.43,73676.71
"F",115,2029,73756.55,69182.99,75965.87
"F",116,2029,76081.67,71445.58,78110.13
"F",117,2029,78249.43,73587.73,80108.16
"F",118,2029,80256.98,75590.62,81961.07
"F",119,2029,82104.27,77444.98,83672.44
"F",120,2029,83793.07,79151.57,85247.41
"F",121,2029,85327.68,80713.71,86693.36
"F",122,2029,86714.45,82136.85,88019.5
"F",123,2029,87958.42,83425.2,89233.48
"F",124,2029,89072.2,84581.9,90341.65
"F",125,2029,1e+05,1e+05,1e+05
"M",-1,2029,274.2481,250.1203,300.4461
"M",0,2029,59.88322,54.61423,65.60455
"M",1,2029,17.80025,16.23239,19.50308
"M",2,2029,10.64788,9.707957,11.6689
"M",3,2029,7.830684,7.137498,8.583859
"M",4,2029,6.599145,6.013705,7.235366
"M",5,2029,5.898356,5.374558,6.467636
"M",6,2029,5.353967,4.878463,5.870764
"M",7,2029,4.938642,4.500198,5.415144
"M",8,2029,4.641058,4.229238,5.088607
"M",9,2029,4.541849,4.13892,4.979728
"M",10,2029,4.777754,4.353789,5.238503
"M",11,2029,5.397542,4.918269,5.918425
"M",12,2029,6.426991,5.85581,7.047807
"M",13,2029,7.937044,7.230996,8.704507
"M",14,2029,10.01804,9.126103,10.98762
"M",15,2029,12.74404,11.60863,13.97836
"M",16,2029,16.05816,14.6268,17.61428
"M",17,2029,19.80773,18.04166,21.72777
"M",18,2029,23.66036,21.55064,25.95402
"M",19,2029,27.02793,24.61826,29.64766
"M",20,2029,29.37548,26.75737,32.22174
"M",21,2029,30.63156,27.90286,33.59793
"M",22,2029,31.16152,28.38735,34.17715
"M",23,2029,31.45959,28.66094,34.50165
"M",24,2029,32.02614,29.17947,35.12017
"M",25,2029,33.2138,30.26416,36.4195
"M",26,2029,35.09987,31.98526,38.48465
"M",27,2029,37.65536,34.31652,41.28358
"M",28,2029,40.81428,37.19824,44.74346
"M",29,2029,44.42215,40.49001,48.69446
"M",30,2029,48.36063,44.08427,53.00655
"M",31,2029,52.79833,48.13582,57.86319
"M",32,2029,57.8352,52.73593,63.37377
"M",33,2029,63.48065,57.89229,69.54964
"M",34,2029,70.2274,64.05585,76.92876
"M",35,2029,78.17005,71.31294,85.61469
"M",36,2029,86.96219,79.34586,95.23
"M",37,2029,96.50712,88.06603,105.6692
"M",38,2029,106.4214,97.1226,116.5136
"M",39,2029,116.2876,106.1331,127.3079
"M",40,2029,125.898,114.9071,137.8257
"M",41,2029,135.141,123.3418,147.9458
"M",42,2029,144.019,131.4393,157.6713
"M",43,2029,152.5254,139.1932,166.9951
"M",44,2029,160.6635,146.6064,175.9211
"M",45,2029,168.5664,153.8003,184.5951
"M",46,2029,176.8613,161.3489,193.7018
"M",47,2029,186.0861,169.7446,203.8284
"M",48,2029,196.9665,179.651,215.7678
"M",49,2029,210.4545,191.9396,230.5592
"M",50,2029,227.6595,207.6253,249.4143
"M",51,2029,249.3776,227.4361,273.2027
"M",52,2029,274.6293,250.4751,300.8559
"M",53,2029,302.8254,276.2013,331.7325
"M",54,2029,334.4175,305.0269,366.3267
"M",55,2029,368.79,336.3872,403.9681
"M",56,2029,405.8473,370.1964,444.5503
"M",57,2029,446.5014,407.2901,489.0677
"M",58,2029,490.734,447.6534,537.4983
"M",59,2029,538.1195,490.898,589.3761
"M",60,2029,588.305,536.697,644.3197
"M",61,2029,641.3108,585.0681,702.3527
"M",62,2029,697.7517,636.5715,764.149
"M",63,2029,758.4541,691.9591,830.6159
"M",64,2029,824.4219,752.1451,902.8546
"M",65,2029,897.483,818.7978,982.8659
"M",66,2029,980.1033,894.1703,1073.346
"M",67,2029,1083.33,991.8145,1182.283
"M",68,2029,1198.757,1100.94,1304.163
"M",69,2029,1317.325,1209.864,1433.115
"M",70,2029,1437.154,1315.448,1568.757
"M",71,2029,1569.755,1432.343,1718.787
"M",72,2029,1727.259,1576.17,1891.102
"M",73,2029,1899.989,1733.912,2080.058
"M",74,2029,2089.887,1907.334,2287.789
"M",75,2029,2302.462,2101.466,2520.32
"M",76,2029,2545.622,2323.54,2786.289
"M",77,2029,2822.473,2576.417,3089.062
"M",78,2029,3136.313,2863.159,3432.186
"M",79,2029,3494.586,3190.616,3823.738
"M",80,2029,3905.367,3566.223,4272.476
"M",81,2029,4375.803,3996.593,4786.107
"M",82,2029,4911.953,4487.36,5371.134
"M",83,2029,5516.315,5040.894,6030.175
"M",84,2029,6192.892,5660.974,6767.449
"M",85,2029,6953.488,6358.541,7595.671
"M",86,2029,7798.071,7133.699,8514.625
"M",87,2029,8731.15,7990.765,9528.996
"M",88,2029,9759.504,8936.18,10645.88
"M",89,2029,10886.97,9973.744,11869.11
"M",90,2029,12126,11115.19,13211.84
"M",91,2029,13486.4,12369.99,14683.81
"M",92,2029,14988.27,13757.27,16305.27
"M",93,2029,16657.99,15301.99,18103.25
"M",94,2029,18512.25,17020.39,20094.3
"M",95,2029,20563.94,18925.43,22290.57
"M",96,2029,22819.45,21024.16,24697
"M",97,2029,25328.38,23364.12,27364.42
"M",98,2029,28042.75,25901.84,30239.42
"M",99,2029,30872.4,28554.47,33223.76
"M",100,2029,33820.63,31325.16,36318.96
"M",101,2029,36859.59,34186.72,39493
"M",102,2029,39953.35,37104.73,42705.21
"M",103,2029,43069.42,40048.19,45918.83
"M",104,2029,46174.78,42985.33,49096.92
"M",105,2029,49240.84,45888.39,52207.41
"M",106,2029,52248.25,48738.33,55235.26
"M",107,2029,55188.56,51526.48,58185.79
"M",108,2029,58058.4,54249.1,61056.71
"M",109,2029,60858.15,56907.09,63834.54
"M",110,2029,63583.52,59497.91,66507.76
"M",111,2029,66224.92,62012.99,69066.91
"M",112,2029,68774.16,64444.11,71504.25
"M",113,2029,71224.7,66784.61,73813.92
"M",114,2029,73571.68,69029.37,75991.95
"M",115,2029,75803.5,71174.9,78036.17
"M",116,2029,77900.71,73219.48,79946.34
"M",117,2029,79852.69,75154.54,81723.94
"M",118,2029,81659.13,76963.65,83372.28
"M",119,2029,83322.15,78639.8,84896.87
"M",120,2029,84845.22,80185.58,86304.3
"M",121,2029,86231.87,81603.74,87601
"M",122,2029,87485.94,82897.35,88793.51
"M",123,2029,88610.95,84069.29,89887.89
"M",124,2029,89618.91,85122.17,90889.77
"M",125,2029,1e+05,1e+05,1e+05
"F",-1,2030,215.9751,195.2236,238.7099
"F",0,2030,47.90118,43.29855,52.94383
"F",1,2030,15.458,13.9721,17.08621
